uint32	uint8	uint32	uint32	uint32	uint32	uint32	uint32	uint32	uint32	uint32
20128	6	10	1502	1522	28	0	2226	32241	1800	10
20128	6	10	1201	1312	28	0	534	32231	1800	10
20128	6	10	1212	1522	28	0	1051	32241	1800	10
20128	7	1	1207	1242	28	0	816	32211	1800	10
20128	7	1	1505	1332	28	0	2367	32251	1800	10
20128	7	1	1212	1522	28	0	1051	32241	1800	10
20128	7	2	1511	1242	28	0	2649	32221	1800	10
20128	7	2	1406	1412	28	0	1897	32251	1800	10
20128	7	2	1610	1642	28	0	3213	32241	1800	10
20128	7	3	1211	1242	28	0	1004	32211	1800	10
20128	7	3	1309	1242	28	0	1474	32231	1800	10
20128	7	3	1207	1242	28	0	816	32211	1800	10
20128	7	4	1603	1612	28	0	2884	32211	1800	10
20128	7	4	1309	1242	28	0	1474	32231	1800	10
20128	7	4	1202	1312	28	0	581	32211	1800	10
20128	7	5	1312	1222	28	0	1615	32241	1800	10
20128	7	5	1406	1412	28	0	1897	32251	1800	10
20128	7	5	1202	1312	28	0	581	32211	1800	10
20128	7	6	1402	1612	28	0	1709	32211	1800	10
20128	7	6	1505	1332	28	0	2367	32251	1800	10
20128	7	6	1103	1632	28	0	111	32241	1800	10
20128	7	7	1404	1442	28	0	1803	32221	1800	10
20128	7	7	1108	1122	28	0	346	32251	1800	10
20128	7	7	1402	1612	28	0	1709	32211	1800	10
20128	7	8	1111	1442	28	0	487	32211	1800	10
20128	7	8	1104	1612	28	0	158	32231	1800	10
20128	7	8	1312	1222	28	0	1615	32241	1800	10
20128	7	9	1202	1312	28	0	581	32211	1800	10
20128	7	9	1302	1242	28	0	1145	32231	1800	10
20128	7	9	1207	1242	28	0	816	32211	1800	10
20128	7	10	1103	1632	28	0	111	32241	1800	10
20128	7	10	1505	1332	28	0	2367	32251	1800	10
20128	7	10	1212	1522	28	0	1051	32241	1800	10
20130	1	1	1406	1333	30	1	8304	33351	2100	10
20130	1	1	1113	1513	30	1	8207	33321	2100	10
20130	1	1	3101	1333	30	1	8291	33331	2100	10
20130	1	2	1613	1233	30	1	8212	33351	2100	10
20130	1	2	1207	1313	30	1	8286	33311	2100	10
20130	1	2	1214	1313	30	1	8222	33331	2100	10
20130	1	3	1206	1243	30	1	8288	33311	2100	10
20130	1	3	1412	1243	30	1	8232	33331	2100	10
20130	1	3	1214	1243	30	1	8222	33331	2100	10
20130	1	4	1307	1333	30	1	8285	33351	2100	10
20130	1	4	1404	1513	30	1	8289	33321	2100	10
20130	1	4	1203	1333	30	1	8287	33351	2100	10
20130	1	5	1203	1343	30	1	8287	33351	2100	10
20130	1	5	1604	1523	30	1	8292	33341	2100	10
20130	1	5	1307	1343	30	1	8285	33351	2100	10
20130	1	6	1406	1323	30	1	8304	33351	2100	10
20130	1	6	1305	1243	30	1	8303	33331	2100	10
20130	1	6	1105	1243	30	1	8302	33321	2100	10
20130	1	7	1305	1313	30	1	8303	33331	2100	10
20130	1	7	1104	1313	30	1	8305	33331	2100	10
20130	1	7	1504	1313	30	1	8306	33331	2100	10
20130	1	8	1106	1243	30	1	8296	33321	2100	10
20130	1	8	1403	1243	30	1	8297	33331	2100	10
20130	1	8	1605	1243	30	1	8298	33321	2100	10
20130	2	1	1406	1423	30	1	8304	33351	2100	10
20130	2	1	1113	1443	30	1	8207	33321	2100	10
20130	2	1	3101	1423	30	1	8291	33331	2100	10
20130	2	2	1613	1623	30	1	8212	33351	2100	10
20130	2	2	1207	1443	30	1	8286	33311	2100	10
20130	2	2	1214	1443	30	1	8222	33331	2100	10
20130	2	3	1206	1613	30	1	8288	33311	2100	10
20130	2	3	1412	1613	30	1	8232	33331	2100	10
20130	2	3	1214	1613	30	1	8222	33331	2100	10
20130	2	4	1307	1623	30	1	8285	33351	2100	10
20130	2	4	1404	1443	30	1	8289	33321	2100	10
20130	2	4	1203	1623	30	1	8287	33351	2100	10
20130	2	5	1203	1123	30	1	8287	33351	2100	10
20130	2	5	1604	1643	30	1	8292	33341	2100	10
20130	2	5	1307	1123	30	1	8285	33351	2100	10
20130	2	6	1406	1113	30	1	8304	33351	2100	10
20130	2	6	1305	1613	30	1	8303	33331	2100	10
20130	2	6	1105	1613	30	1	8302	33321	2100	10
20130	2	7	1305	1443	30	1	8303	33331	2100	10
20130	2	7	1104	1443	30	1	8305	33331	2100	10
20130	2	7	1504	1443	30	1	8306	33331	2100	10
20130	2	8	1106	1613	30	1	8296	33321	2100	10
20130	2	8	1403	1613	30	1	8297	33331	2100	10
20130	2	8	1605	1613	30	1	8298	33321	2100	10
20130	3	1	1406	1423	30	1	8304	33351	2100	10
20130	3	1	1113	1443	30	1	8207	33321	2100	10
20130	3	1	3101	1423	30	1	8291	33331	2100	10
20130	3	2	1613	1623	30	1	8212	33351	2100	10
20130	3	2	1207	1443	30	1	8286	33311	2100	10
20130	3	2	1214	1443	30	1	8222	33331	2100	10
20130	3	3	1206	1613	30	1	8288	33311	2100	10
20130	3	3	1412	1613	30	1	8232	33331	2100	10
20130	3	3	1214	1613	30	1	8222	33331	2100	10
20130	3	4	1307	1623	30	1	8285	33351	2100	10
20130	3	4	1404	1443	30	1	8289	33321	2100	10
20130	3	4	1203	1623	30	1	8287	33351	2100	10
20130	3	5	1203	1123	30	1	8287	33351	2100	10
20130	3	5	1604	1643	30	1	8292	33341	2100	10
20130	3	5	1307	1123	30	1	8285	33351	2100	10
20130	3	6	1406	1113	30	1	8304	33351	2100	10
20130	3	6	1305	1613	30	1	8303	33331	2100	10
20130	3	6	1105	1613	30	1	8302	33321	2100	10
20130	3	7	1305	1443	30	1	8303	33331	2100	10
20130	3	7	1104	1443	30	1	8305	33331	2100	10
20130	3	7	1504	1443	30	1	8306	33331	2100	10
20130	3	8	1106	1613	30	1	8296	33321	2100	10
20130	3	8	1403	1613	30	1	8297	33331	2100	10
20130	3	8	1605	1613	30	1	8298	33321	2100	10
20130	4	1	1406	1333	30	1	8304	33351	2100	10
20130	4	1	1113	1513	30	1	8207	33321	2100	10
20130	4	1	3101	1333	30	1	8291	33331	2100	10
20130	4	2	1613	1233	30	1	8212	33351	2100	10
20130	4	2	1207	1313	30	1	8286	33311	2100	10
20130	4	2	1214	1313	30	1	8222	33331	2100	10
20130	4	3	1206	1243	30	1	8288	33311	2100	10
20130	4	3	1412	1243	30	1	8232	33331	2100	10
20130	4	3	1214	1243	30	1	8222	33331	2100	10
20130	4	4	1307	1333	30	1	8285	33351	2100	10
20130	4	4	1404	1513	30	1	8289	33321	2100	10
20130	4	4	1203	1333	30	1	8287	33351	2100	10
20130	4	5	1203	1343	30	1	8287	33351	2100	10
20130	4	5	1604	1523	30	1	8292	33341	2100	10
20130	4	5	1307	1343	30	1	8285	33351	2100	10
20130	4	6	1406	1323	30	1	8304	33351	2100	10
20130	4	6	1305	1243	30	1	8303	33331	2100	10
20130	4	6	1105	1243	30	1	8302	33321	2100	10
20130	4	7	1305	1313	30	1	8303	33331	2100	10
20130	4	7	1104	1313	30	1	8305	33331	2100	10
20130	4	7	1504	1313	30	1	8306	33331	2100	10
20130	4	8	1106	1243	30	1	8296	33321	2100	10
20130	4	8	1403	1243	30	1	8297	33331	2100	10
20130	4	8	1605	1243	30	1	8298	33321	2100	10
20130	5	1	1406	1423	30	1	8304	33351	2100	10
20130	5	1	1113	1443	30	1	8207	33321	2100	10
20130	5	1	3101	1423	30	1	8291	33331	2100	10
20130	5	2	1613	1623	30	1	8212	33351	2100	10
20130	5	2	1207	1443	30	1	8286	33311	2100	10
20130	5	2	1214	1443	30	1	8222	33331	2100	10
20130	5	3	1206	1613	30	1	8288	33311	2100	10
20130	5	3	1412	1613	30	1	8232	33331	2100	10
20130	5	3	1214	1613	30	1	8222	33331	2100	10
20130	5	4	1307	1623	30	1	8285	33351	2100	10
20130	5	4	1404	1443	30	1	8289	33321	2100	10
20130	5	4	1203	1623	30	1	8287	33351	2100	10
20130	5	5	1203	1123	30	1	8287	33351	2100	10
20130	5	5	1604	1643	30	1	8292	33341	2100	10
20130	5	5	1307	1123	30	1	8285	33351	2100	10
20130	5	6	1406	1113	30	1	8304	33351	2100	10
20130	5	6	1305	1613	30	1	8303	33331	2100	10
20130	5	6	1105	1613	30	1	8302	33321	2100	10
20130	5	7	1305	1443	30	1	8303	33331	2100	10
20130	5	7	1104	1443	30	1	8305	33331	2100	10
20130	5	7	1504	1443	30	1	8306	33331	2100	10
20130	5	8	1106	1613	30	1	8296	33321	2100	10
20130	5	8	1403	1613	30	1	8297	33331	2100	10
20130	5	8	1605	1613	30	1	8298	33321	2100	10
20130	6	1	1406	1333	30	1	8304	33351	2100	10
20130	6	1	1113	1513	30	1	8207	33321	2100	10
20130	6	1	3101	1333	30	1	8291	33331	2100	10
20130	6	2	1613	1233	30	1	8212	33351	2100	10
20130	6	2	1207	1313	30	1	8286	33311	2100	10
20130	6	2	1214	1313	30	1	8222	33331	2100	10
20130	6	3	1206	1243	30	1	8288	33311	2100	10
20130	6	3	1412	1243	30	1	8232	33331	2100	10
20130	6	3	1214	1243	30	1	8222	33331	2100	10
20130	6	4	1307	1333	30	1	8285	33351	2100	10
20130	6	4	1404	1513	30	1	8289	33321	2100	10
20130	6	4	1203	1333	30	1	8287	33351	2100	10
20130	6	5	1203	1343	30	1	8287	33351	2100	10
20130	6	5	1604	1523	30	1	8292	33341	2100	10
20130	6	5	1307	1343	30	1	8285	33351	2100	10
20130	6	6	1406	1323	30	1	8304	33351	2100	10
20130	6	6	1305	1243	30	1	8303	33331	2100	10
20130	6	6	1105	1243	30	1	8302	33321	2100	10
20130	6	7	1305	1313	30	1	8303	33331	2100	10
20130	6	7	1104	1313	30	1	8305	33331	2100	10
20130	6	7	1504	1313	30	1	8306	33331	2100	10
20130	6	8	1106	1243	30	1	8296	33321	2100	10
20130	6	8	1403	1243	30	1	8297	33331	2100	10
20130	6	8	1605	1243	30	1	8298	33321	2100	10
20130	7	1	1406	1333	30	1	8304	33351	2100	10
20130	7	1	1113	1513	30	1	8207	33321	2100	10
20130	7	1	3101	1333	30	1	8291	33331	2100	10
20130	7	2	1613	1233	30	1	8212	33351	2100	10
20130	7	2	1207	1313	30	1	8286	33311	2100	10
20130	7	2	1214	1313	30	1	8222	33331	2100	10
20130	7	3	1206	1243	30	1	8288	33311	2100	10
20130	7	3	1412	1243	30	1	8232	33331	2100	10
20130	7	3	1214	1243	30	1	8222	33331	2100	10
20130	7	4	1307	1333	30	1	8285	33351	2100	10
20130	7	4	1404	1513	30	1	8289	33321	2100	10
20130	7	4	1203	1333	30	1	8287	33351	2100	10
20130	7	5	1203	1123	30	1	8287	33351	2100	10
20130	7	5	1604	1643	30	1	8292	33341	2100	10
20130	7	5	1307	1123	30	1	8285	33351	2100	10
20130	7	6	1406	1113	30	1	8304	33351	2100	10
20130	7	6	1305	1613	30	1	8303	33331	2100	10
20130	7	6	1105	1613	30	1	8302	33321	2100	10
20130	7	7	1305	1443	30	1	8303	33331	2100	10
20130	7	7	1104	1443	30	1	8305	33331	2100	10
20130	7	7	1504	1443	30	1	8306	33331	2100	10
20130	7	8	1106	1613	30	1	8296	33321	2100	10
20130	7	8	1403	1613	30	1	8297	33331	2100	10
20130	7	8	1605	1613	30	1	8298	33321	2100	10
20135	1	1	1406	1333	35	1	8325	33351	2550	10
20135	1	1	1113	1513	35	1	8208	33321	2550	10
20135	1	1	3101	1333	35	1	8309	33331	2550	10
20135	1	2	1613	1233	35	1	8213	33351	2550	10
20135	1	2	1207	1313	35	1	8330	33311	2550	10
20135	1	2	1214	1313	35	1	8223	33331	2550	10
20135	1	3	1206	1243	35	1	8331	33311	2550	10
20135	1	3	1412	1243	35	1	8233	33331	2550	10
20135	1	3	1214	1243	35	1	8223	33331	2550	10
20135	1	4	1307	1333	35	1	8310	33351	2550	10
20135	1	4	1404	1513	35	1	8313	33321	2550	10
20135	1	4	1203	1333	35	1	8315	33351	2550	10
20135	1	5	1203	1343	35	1	8315	33351	2550	10
20135	1	5	1604	1523	35	1	8314	33341	2550	10
20135	1	5	1307	1343	35	1	8310	33351	2550	10
20135	1	6	1406	1323	35	1	8325	33351	2550	10
20135	1	6	1305	1243	35	1	8324	33331	2550	10
20135	1	6	1105	1243	35	1	8323	33321	2550	10
20135	1	7	1305	1313	35	1	8324	33331	2550	10
20135	1	7	1104	1313	35	1	8326	33331	2550	10
20135	1	7	1504	1313	35	1	8327	33331	2550	10
20135	1	8	1106	1243	35	1	8319	33321	2550	10
20135	1	8	1403	1243	35	1	8320	33331	2550	10
20135	1	8	1605	124385	35	1	8321	33321	2550	10
20135	2	1	1406	1423	35	1	8325	33351	2550	10
20135	2	1	1113	1443	35	1	8208	33321	2550	10
20135	2	1	3101	1423	35	1	8309	33331	2550	10
20135	2	2	1613	1623	35	1	8213	33351	2550	10
20135	2	2	1207	1443	35	1	8330	33311	2550	10
20135	2	2	1214	1443	35	1	8223	33331	2550	10
20135	2	3	1206	1613	35	1	8331	33311	2550	10
20135	2	3	1412	1613	35	1	8233	33331	2550	10
20135	2	3	1214	1613	35	1	8223	33331	2550	10
20135	2	4	1307	1623	35	1	8310	33351	2550	10
20135	2	4	1404	1443	35	1	8313	33321	2550	10
20135	2	4	1203	1623	35	1	8315	33351	2550	10
20135	2	5	1203	1123	35	1	8315	33351	2550	10
20135	2	5	1604	1643	35	1	8314	33341	2550	10
20135	2	5	1307	1123	35	1	8310	33351	2550	10
20135	2	6	1406	1113	35	1	8325	33351	2550	10
20135	2	6	1305	1613	35	1	8324	33331	2550	10
20135	2	6	1105	1613	35	1	8323	33321	2550	10
20135	2	7	1305	1443	35	1	8324	33331	2550	10
20135	2	7	1104	1443	35	1	8326	33331	2550	10
20135	2	7	1504	1443	35	1	8327	33331	2550	10
20135	2	8	1106	1613	35	1	8319	33321	2550	10
20135	2	8	1403	1613	35	1	8320	33331	2550	10
20135	2	8	1605	1613	35	1	8321	33321	2550	10
20135	3	1	1406	1423	35	1	8325	33351	2550	10
20135	3	1	1113	1443	35	1	8208	33321	2550	10
20135	3	1	3101	1423	35	1	8309	33331	2550	10
20135	3	2	1613	1623	35	1	8213	33351	2550	10
20135	3	2	1207	1443	35	1	8330	33311	2550	10
20135	3	2	1214	1443	35	1	8223	33331	2550	10
20135	3	3	1206	1613	35	1	8331	33311	2550	10
20135	3	3	1412	1613	35	1	8233	33331	2550	10
20135	3	3	1214	1613	35	1	8223	33331	2550	10
20135	3	4	1307	1623	35	1	8310	33351	2550	10
20135	3	4	1404	1443	35	1	8313	33321	2550	10
20135	3	4	1203	1623	35	1	8315	33351	2550	10
20135	3	5	1203	1123	35	1	8315	33351	2550	10
20135	3	5	1604	1643	35	1	8314	33341	2550	10
20135	3	5	1307	1123	35	1	8310	33351	2550	10
20135	3	6	1406	1113	35	1	8325	33351	2550	10
20135	3	6	1305	1613	35	1	8324	33331	2550	10
20135	3	6	1105	1613	35	1	8323	33321	2550	10
20135	3	7	1305	1443	35	1	8324	33331	2550	10
20135	3	7	1104	1443	35	1	8326	33331	2550	10
20135	3	7	1504	1443	35	1	8327	33331	2550	10
20135	3	8	1106	1613	35	1	8319	33321	2550	10
20135	3	8	1403	1613	35	1	8320	33331	2550	10
20135	3	8	1605	1613	35	1	8321	33321	2550	10
20135	4	1	1406	1333	35	1	8325	33351	2550	10
20135	4	1	1113	1513	35	1	8208	33321	2550	10
20135	4	1	3101	1333	35	1	8309	33331	2550	10
20135	4	2	1613	1233	35	1	8213	33351	2550	10
20135	4	2	1207	1313	35	1	8330	33311	2550	10
20135	4	2	1214	1313	35	1	8223	33331	2550	10
20135	4	3	1206	1243	35	1	8331	33311	2550	10
20135	4	3	1412	1243	35	1	8233	33331	2550	10
20135	4	3	1214	1243	35	1	8223	33331	2550	10
20135	4	4	1307	1333	35	1	8310	33351	2550	10
20135	4	4	1404	1513	35	1	8313	33321	2550	10
20135	4	4	1203	1333	35	1	8315	33351	2550	10
20135	4	5	1203	1343	35	1	8315	33351	2550	10
20135	4	5	1604	1523	35	1	8314	33341	2550	10
20135	4	5	1307	1343	35	1	8310	33351	2550	10
20135	4	6	1406	1323	35	1	8325	33351	2550	10
20135	4	6	1305	1243	35	1	8324	33331	2550	10
20135	4	6	1105	1243	35	1	8323	33321	2550	10
20135	4	7	1305	1313	35	1	8324	33331	2550	10
20135	4	7	1104	1313	35	1	8326	33331	2550	10
20135	4	7	1504	1313	35	1	8327	33331	2550	10
20135	4	8	1106	1243	35	1	8319	33321	2550	10
20135	4	8	1403	1243	35	1	8320	33331	2550	10
20135	4	8	1605	1243	35	1	8321	33321	2550	10
20135	5	1	1406	1423	35	1	8325	33351	2550	10
20135	5	1	1113	1443	35	1	8208	33321	2550	10
20135	5	1	3101	1423	35	1	8309	33331	2550	10
20135	5	2	1613	1623	35	1	8213	33351	2550	10
20135	5	2	1207	1443	35	1	8330	33311	2550	10
20135	5	2	1214	1443	35	1	8223	33331	2550	10
20135	5	3	1206	1613	35	1	8331	33311	2550	10
20135	5	3	1412	1613	35	1	8233	33331	2550	10
20135	5	3	1214	1613	35	1	8223	33331	2550	10
20135	5	4	1307	1623	35	1	8310	33351	2550	10
20135	5	4	1404	1443	35	1	8313	33321	2550	10
20135	5	4	1203	1623	35	1	8315	33351	2550	10
20135	5	5	1203	1123	35	1	8315	33351	2550	10
20135	5	5	1604	1643	35	1	8314	33341	2550	10
20135	5	5	1307	1123	35	1	8310	33351	2550	10
20135	5	6	1406	1113	35	1	8325	33351	2550	10
20135	5	6	1305	1613	35	1	8324	33331	2550	10
20135	5	6	1105	1613	35	1	8323	33321	2550	10
20135	5	7	1305	1443	35	1	8324	33331	2550	10
20135	5	7	1104	1443	35	1	8326	33331	2550	10
20135	5	7	1504	1443	35	1	8327	33331	2550	10
20135	5	8	1106	1613	35	1	8319	33321	2550	10
20135	5	8	1403	1613	35	1	8320	33331	2550	10
20135	5	8	1605	1613	35	1	8321	33321	2550	10
20135	6	1	1406	1333	35	1	8325	33351	2550	10
20135	6	1	1113	1513	35	1	8208	33321	2550	10
20135	6	1	3101	1333	35	1	8309	33331	2550	10
20135	6	2	1613	1233	35	1	8213	33351	2550	10
20135	6	2	1207	1313	35	1	8330	33311	2550	10
20135	6	2	1214	1313	35	1	8223	33331	2550	10
20135	6	3	1206	1243	35	1	8331	33311	2550	10
20135	6	3	1412	1243	35	1	8233	33331	2550	10
20135	6	3	1214	1243	35	1	8223	33331	2550	10
20135	6	4	1307	1333	35	1	8310	33351	2550	10
20135	6	4	1404	1513	35	1	8313	33321	2550	10
20135	6	4	1203	1333	35	1	8315	33351	2550	10
20135	6	5	1203	1343	35	1	8315	33351	2550	10
20135	6	5	1604	1523	35	1	8314	33341	2550	10
20135	6	5	1307	1343	35	1	8310	33351	2550	10
20135	6	6	1406	1323	35	1	8325	33351	2550	10
20135	6	6	1305	1243	35	1	8324	33331	2550	10
20135	6	6	1105	1243	35	1	8323	33321	2550	10
20135	6	7	1305	1313	35	1	8324	33331	2550	10
20135	6	7	1104	1313	35	1	8326	33331	2550	10
20135	6	7	1504	1313	35	1	8327	33331	2550	10
20135	6	8	1106	1243	35	1	8319	33321	2550	10
20135	6	8	1403	1243	35	1	8320	33331	2550	10
20135	6	8	1605	1243	35	1	8321	33321	2550	10
20135	7	1	1406	1333	35	1	8325	33351	2550	10
20135	7	1	1113	1513	35	1	8208	33321	2550	10
20135	7	1	3101	1333	35	1	8309	33331	2550	10
20135	7	2	1613	1233	35	1	8213	33351	2550	10
20135	7	2	1207	1313	35	1	8330	33311	2550	10
20135	7	2	1214	1313	35	1	8223	33331	2550	10
20135	7	3	1206	1243	35	1	8331	33311	2550	10
20135	7	3	1412	1243	35	1	8233	33331	2550	10
20135	7	3	1214	1243	35	1	8223	33331	2550	10
20135	7	4	1307	1333	35	1	8310	33351	2550	10
20135	7	4	1404	1513	35	1	8313	33321	2550	10
20135	7	4	1203	1333	35	1	8315	33351	2550	10
20135	7	5	1203	1123	35	1	8315	33351	2550	10
20135	7	5	1604	1643	35	1	8314	33341	2550	10
20135	7	5	1307	1123	35	1	8310	33351	2550	10
20135	7	6	1406	1113	35	1	8325	33351	2550	10
20135	7	6	1305	1613	35	1	8324	33331	2550	10
20135	7	6	1105	1613	35	1	8323	33321	2550	10
20135	7	7	1305	1443	35	1	8324	33331	2550	10
20135	7	7	1104	1443	35	1	8326	33331	2550	10
20135	7	7	1504	1443	35	1	8327	33331	2550	10
20135	7	8	1106	1613	35	1	8319	33321	2550	10
20135	7	8	1403	1613	35	1	8320	33331	2550	10
20135	7	8	1605	1613	35	1	8321	33321	2550	10
20140	1	1	1406	1333	40	2	1906	33451	2900	10
20140	1	1	1113	1513	40	2	8209	33421	2900	10
20140	1	1	3101	1333	40	2	3316	33431	2900	10
20140	1	2	1613	1233	40	2	8214	33451	2900	10
20140	1	2	1207	1313	40	2	825	33411	2900	10
20140	1	2	1214	1313	40	2	8224	33431	2900	10
20140	1	3	1206	1243	40	2	778	33411	2900	10
20140	1	3	1412	1243	40	2	8234	33431	2900	10
20140	1	3	1214	1243	40	2	8224	33431	2900	10
20140	1	4	1307	1333	40	2	1389	33451	2900	10
20140	1	4	1404	1513	40	2	1812	33421	2900	10
20140	1	4	1203	1333	40	2	637	33451	2900	10
20140	1	5	1203	1343	40	2	637	33451	2900	10
20140	1	5	1604	1523	40	2	2940	33441	2900	10
20140	1	5	1307	1343	40	2	1389	33451	2900	10
20140	1	6	1406	1323	40	2	1906	33451	2900	10
20140	1	6	1305	1243	40	2	1295	33431	2900	10
20140	1	6	1105	1243	40	2	214	33421	2900	10
20140	1	7	1305	1313	40	2	1295	33431	2900	10
20140	1	7	1104	1313	40	2	167	33431	2900	10
20140	1	7	1504	1313	40	2	2329	33431	2900	10
20140	1	8	1106	1243	40	2	261	33421	2900	10
20140	1	8	1403	1243	40	2	1765	33431	2900	10
20140	1	8	1605	1243	40	2	2987	33421	2900	10
20140	2	1	1406	1423	40	2	1906	33451	2900	10
20140	2	1	1113	1443	40	2	8209	33421	2900	10
20140	2	1	3101	1423	40	2	3316	33431	2900	10
20140	2	2	1613	1623	40	2	8214	33451	2900	10
20140	2	2	1207	1443	40	2	825	33411	2900	10
20140	2	2	1214	1443	40	2	8224	33431	2900	10
20140	2	3	1206	1613	40	2	778	33411	2900	10
20140	2	3	1412	1613	40	2	8234	33431	2900	10
20140	2	3	1214	1613	40	2	8224	33431	2900	10
20140	2	4	1307	1623	40	2	1389	33451	2900	10
20140	2	4	1404	1443	40	2	1812	33421	2900	10
20140	2	4	1203	1623	40	2	637	33451	2900	10
20140	2	5	1203	1123	40	2	637	33451	2900	10
20140	2	5	1604	1643	40	2	2940	33441	2900	10
20140	2	5	1307	1123	40	2	1389	33451	2900	10
20140	2	6	1406	1113	40	2	1906	33451	2900	10
20140	2	6	1305	1613	40	2	1295	33431	2900	10
20140	2	6	1105	1613	40	2	214	33421	2900	10
20140	2	7	1305	1443	40	2	1295	33431	2900	10
20140	2	7	1104	1443	40	2	167	33431	2900	10
20140	2	7	1504	1443	40	2	2329	33431	2900	10
20140	2	8	1106	1613	40	2	261	33421	2900	10
20140	2	8	1403	1613	40	2	1765	33431	2900	10
20140	2	8	1605	1613	40	2	2987	33421	2900	10
20140	3	1	1406	1423	40	2	1906	33451	2900	10
20140	3	1	1113	1443	40	2	8209	33421	2900	10
20140	3	1	3101	1423	40	2	3316	33431	2900	10
20140	3	2	1613	1623	40	2	8214	33451	2900	10
20140	3	2	1207	1443	40	2	825	33411	2900	10
20140	3	2	1214	1443	40	2	8224	33431	2900	10
20140	3	3	1206	1613	40	2	778	33411	2900	10
20140	3	3	1412	1613	40	2	8234	33431	2900	10
20140	3	3	1214	1613	40	2	8224	33431	2900	10
20140	3	4	1307	1623	40	2	1389	33451	2900	10
20140	3	4	1404	1443	40	2	1812	33421	2900	10
20140	3	4	1203	1623	40	2	637	33451	2900	10
20140	3	5	1203	1123	40	2	637	33451	2900	10
20140	3	5	1604	1643	40	2	2940	33441	2900	10
20140	3	5	1307	1123	40	2	1389	33451	2900	10
20140	3	6	1406	1113	40	2	1906	33451	2900	10
20140	3	6	1305	1613	40	2	1295	33431	2900	10
20140	3	6	1105	1613	40	2	214	33421	2900	10
20140	3	7	1305	1443	40	2	1295	33431	2900	10
20140	3	7	1104	1443	40	2	167	33431	2900	10
20140	3	7	1504	1443	40	2	2329	33431	2900	10
20140	3	8	1106	1613	40	2	261	33421	2900	10
20140	3	8	1403	1613	40	2	1765	33431	2900	10
20140	3	8	1605	1613	40	2	2987	33421	2900	10
20140	4	1	1406	1333	40	2	1906	33451	2900	10
20140	4	1	1113	1513	40	2	8209	33421	2900	10
20140	4	1	3101	1333	40	2	3316	33431	2900	10
20140	4	2	1613	1233	40	2	8214	33451	2900	10
20140	4	2	1207	1313	40	2	825	33411	2900	10
20140	4	2	1214	1313	40	2	8224	33431	2900	10
20140	4	3	1206	1243	40	2	778	33411	2900	10
20140	4	3	1412	1243	40	2	8234	33431	2900	10
20140	4	3	1214	1243	40	2	8224	33431	2900	10
20140	4	4	1307	1333	40	2	1389	33451	2900	10
20140	4	4	1404	1513	40	2	1812	33421	2900	10
20140	4	4	1203	1333	40	2	637	33451	2900	10
20140	4	5	1203	1343	40	2	637	33451	2900	10
20140	4	5	1604	1523	40	2	2940	33441	2900	10
20140	4	5	1307	1343	40	2	1389	33451	2900	10
20140	4	6	1406	1323	40	2	1906	33451	2900	10
20140	4	6	1305	1243	40	2	1295	33431	2900	10
20140	4	6	1105	1243	40	2	214	33421	2900	10
20140	4	7	1305	1313	40	2	1295	33431	2900	10
20140	4	7	1104	1313	40	2	167	33431	2900	10
20140	4	7	1504	1313	40	2	2329	33431	2900	10
20140	4	8	1106	1243	40	2	261	33421	2900	10
20140	4	8	1403	1243	40	2	1765	33431	2900	10
20140	4	8	1605	1243	40	2	2987	33421	2900	10
20140	5	1	1406	1423	40	2	1906	33451	2900	10
20140	5	1	1113	1443	40	2	8209	33421	2900	10
20140	5	1	3101	1423	40	2	3316	33431	2900	10
20140	5	2	1613	1623	40	2	8214	33451	2900	10
20140	5	2	1207	1443	40	2	825	33411	2900	10
20140	5	2	1214	1443	40	2	8224	33431	2900	10
20140	5	3	1206	1613	40	2	778	33411	2900	10
20140	5	3	1412	1613	40	2	8234	33431	2900	10
20140	5	3	1214	1613	40	2	8224	33431	2900	10
20140	5	4	1307	1623	40	2	1389	33451	2900	10
20140	5	4	1404	1443	40	2	1812	33421	2900	10
20140	5	4	1203	1623	40	2	637	33451	2900	10
20140	5	5	1203	1123	40	2	637	33451	2900	10
20140	5	5	1604	1643	40	2	2940	33441	2900	10
20140	5	5	1307	1123	40	2	1389	33451	2900	10
20140	5	6	1406	1113	40	2	1906	33451	2900	10
20140	5	6	1305	1613	40	2	1295	33431	2900	10
20140	5	6	1105	1613	40	2	214	33421	2900	10
20140	5	7	1305	1443	40	2	1295	33431	2900	10
20140	5	7	1104	1443	40	2	167	33431	2900	10
20140	5	7	1504	1443	40	2	2329	33431	2900	10
20140	5	8	1106	1613	40	2	261	33421	2900	10
20140	5	8	1403	1613	40	2	1765	33431	2900	10
20140	5	8	1605	1613	40	2	2987	33421	2900	10
20140	6	1	1406	1333	40	2	1906	33451	2900	10
20140	6	1	1113	1513	40	2	8209	33421	2900	10
20140	6	1	3101	1333	40	2	3316	33431	2900	10
20140	6	2	1613	1233	40	2	8214	33451	2900	10
20140	6	2	1207	1313	40	2	825	33411	2900	10
20140	6	2	1214	1313	40	2	8224	33431	2900	10
20140	6	3	1206	1243	40	2	778	33411	2900	10
20140	6	3	1412	1243	40	2	8234	33431	2900	10
20140	6	3	1214	1243	40	2	8224	33431	2900	10
20140	6	4	1307	1333	40	2	1389	33451	2900	10
20140	6	4	1404	1513	40	2	1812	33421	2900	10
